close,date
99.3115,2012-09-07
99.2041,2012-09-10
99.1588,2012-09-11
99.0468,2012-09-12
99.0154,2012-09-13
98.8453,2012-09-14
98.7676,2012-09-17
98.7982,2012-09-18
98.789,2012-09-19
98.8028,2012-09-20
98.8378,2012-09-21
98.8353,2012-09-24
98.8919,2012-09-25
98.9307,2012-09-26
98.96,2012-09-27
98.9717,2012-09-28
98.9178,2012-10-08
98.8993,2012-10-09
98.9031,2012-10-10
98.9452,2012-10-11
99.0143,2012-10-12
99.053,2012-10-15
99.031,2012-10-16
99.0121,2012-10-17
98.9972,2012-10-18
98.9671,2012-10-19
98.9657,2012-10-22
98.9385,2012-10-23
98.9123,2012-10-24
98.8705,2012-10-25
98.8378,2012-10-26
98.824,2012-10-29
98.8492,2012-10-30
98.8378,2012-10-31
98.7984,2012-11-01
98.7913,2012-11-02
98.7921,2012-11-05
98.8013,2012-11-06
98.8075,2012-11-07
98.8126,2012-11-08
98.8156,2012-11-09
98.8186,2012-11-12
98.8352,2012-11-13
98.8496,2012-11-14
98.86,2012-11-15
98.8908,2012-11-16
98.9252,2012-11-19
98.9254,2012-11-20
98.9125,2012-11-21
98.8845,2012-11-22
98.8664,2012-11-23
98.8458,2012-11-26
98.8305,2012-11-27
98.8178,2012-11-28
98.8126,2012-11-29
98.803,2012-11-30
98.7895,2012-12-03
98.7757,2012-12-04
98.7507,2012-12-05
98.7394,2012-12-06
98.729,2012-12-07
98.713,2012-12-10
98.7113,2012-12-11
98.7069,2012-12-12
98.7076,2012-12-13
98.6991,2012-12-14
98.6898,2012-12-17
98.6869,2012-12-18
98.6655,2012-12-19
98.6465,2012-12-20
98.6315,2012-12-21
98.6272,2012-12-24
98.6364,2012-12-25
98.642,2012-12-26
98.6698,2012-12-27
98.6933,2012-12-28
98.6976,2012-12-31
98.6433,2013-01-04
98.7211,2013-01-07
98.7483,2013-01-08
98.7928,2013-01-09
98.7798,2013-01-10
98.764,2013-01-11
98.7665,2013-01-14
98.7796,2013-01-15
98.7836,2013-01-16
98.803,2013-01-17
98.8635,2013-01-18
98.8956,2013-01-21
98.9188,2013-01-22
98.9504,2013-01-23
98.9347,2013-01-24
98.9457,2013-01-25
98.9239,2013-01-28
98.9193,2013-01-29
98.9224,2013-01-30
98.9321,2013-01-31
98.944,2013-02-01
98.9469,2013-02-04
98.9807,2013-02-05
98.9947,2013-02-06
99.009,2013-02-07
99.0359,2013-02-08
99.0821,2013-02-18
99.1097,2013-02-19
99.1632,2013-02-20
99.1942,2013-02-21
99.2026,2013-02-22
99.1942,2013-02-25
99.1445,2013-02-26
99.1451,2013-02-27
99.1317,2013-02-28
99.1396,2013-03-01
99.1619,2013-03-04
99.1747,2013-03-05
99.1746,2013-03-06
99.171,2013-03-07
99.1638,2013-03-08
99.1508,2013-03-11
99.1489,2013-03-12
99.1374,2013-03-13
99.1126,2013-03-14
99.1036,2013-03-15
99.0933,2013-03-18
99.0832,2013-03-19
99.0879,2013-03-20
99.0795,2013-03-21
99.0787,2013-03-22
99.0798,2013-03-25
99.0748,2013-03-26
99.0818,2013-03-27
99.1195,2013-03-28
99.1429,2013-03-29
99.187,2013-04-01
99.2738,2013-04-02
99.3389,2013-04-03
99.4079,2013-04-08
99.4575,2013-04-09
99.4906,2013-04-10
99.4723,2013-04-11
99.4872,2013-04-12
99.5401,2013-04-15
99.6289,2013-04-16
99.6096,2013-04-17
99.5347,2013-04-18
99.4495,2013-04-19
99.3188,2013-04-22
99.3393,2013-04-23
99.3591,2013-04-24
99.3961,2013-04-25
99.4399,2013-04-26
99.5078,2013-05-02
99.5297,2013-05-03
99.5065,2013-05-06
99.5391,2013-05-07
99.5061,2013-05-08
99.5311,2013-05-09
99.5601,2013-05-10
99.5724,2013-05-13
99.5902,2013-05-14
99.6056,2013-05-15
99.6062,2013-05-16
99.6181,2013-05-17
99.6034,2013-05-20
99.602,2013-05-21
99.615,2013-05-22
99.6394,2013-05-23
99.6549,2013-05-24
99.6745,2013-05-27
99.6942,2013-05-28
99.6784,2013-05-29
99.6794,2013-05-30
99.6689,2013-05-31
99.6473,2013-06-03
99.6211,2013-06-04
99.5957,2013-06-05
99.5441,2013-06-06
99.4753,2013-06-07
99.4607,2013-06-13
99.3823,2013-06-14
99.3314,2013-06-17
99.2744,2013-06-18
99.0759,2013-06-19
98.4974,2013-06-20
98.4913,2013-06-21
98.4464,2013-06-24
98.4768,2013-06-25
98.8055,2013-06-26
98.9263,2013-06-27
99.0335,2013-06-28
99.0569,2013-07-01
99.1284,2013-07-02
99.1734,2013-07-03
99.2377,2013-07-04
99.2672,2013-07-05
99.2491,2013-07-08
99.2247,2013-07-09
99.1281,2013-07-10
99.04,2013-07-11
98.9535,2013-07-12
98.927,2013-07-15
98.8793,2013-07-16
98.8085,2013-07-17
98.7567,2013-07-18
98.7002,2013-07-19
98.548,2013-07-22
98.3746,2013-07-23
98.246,2013-07-24
98.3169,2013-07-25
98.3705,2013-07-26
98.3359,2013-07-29
98.3544,2013-07-30
98.3762,2013-07-31
98.4572,2013-08-01
98.5282,2013-08-02
98.5073,2013-08-05
98.4784,2013-08-06
98.3994,2013-08-07
98.2488,2013-08-08
98.1676,2013-08-09
98.0923,2013-08-12
97.8729,2013-08-13
97.7328,2013-08-14
97.6107,2013-08-15
97.5873,2013-08-16
97.484,2013-08-19
97.312,2013-08-20
97.3381,2013-08-21
97.3272,2013-08-22
97.4093,2013-08-23
97.458,2013-08-26
97.4679,2013-08-27
97.4119,2013-08-28
97.3829,2013-08-29
97.3782,2013-08-30
97.3553,2013-09-02
97.3194,2013-09-03
97.2581,2013-09-04
97.226,2013-09-05
97.2374,2013-09-06
97.2158,2013-09-09
97.1751,2013-09-10
97.0873,2013-09-11
97.0366,2013-09-12
96.9521,2013-09-13
96.8985,2013-09-16
96.9128,2013-09-17
96.9097,2013-09-18
96.9865,2013-09-23
96.9339,2013-09-24
96.9552,2013-09-25
97.0149,2013-09-26
97.002,2013-09-27
97.004,2013-09-30
97.023,2013-10-08
96.9797,2013-10-09
96.976,2013-10-10
96.9638,2013-10-11
96.8969,2013-10-14
96.8497,2013-10-15
96.7963,2013-10-16
96.7679,2013-10-17
96.7431,2013-10-18
96.7129,2013-10-21
96.6526,2013-10-22
96.5914,2013-10-23
96.3848,2013-10-24
96.2611,2013-10-25
96.2051,2013-10-28
96.1248,2013-10-29
96.0458,2013-10-30
96.079,2013-10-31
96.1464,2013-11-01
96.1316,2013-11-04
96.0532,2013-11-05
95.9507,2013-11-06
95.7948,2013-11-07
95.6768,2013-11-08
95.3298,2013-11-11
95.305,2013-11-12
95.1708,2013-11-13
95.0379,2013-11-14
94.8034,2013-11-15
94.6604,2013-11-18
94.522,2013-11-19
94.3942,2013-11-20
94.4089,2013-11-21
94.4851,2013-11-22
94.4964,2013-11-25
94.4944,2013-11-26
94.5592,2013-11-27
94.6841,2013-11-28
94.8702,2013-11-29
94.7559,2013-12-02
94.8088,2013-12-03
94.8506,2013-12-04
94.7667,2013-12-05
94.7329,2013-12-06
94.6708,2013-12-09
94.507,2013-12-10
94.4657,2013-12-11
94.5271,2013-12-12
94.634,2013-12-13
94.5965,2013-12-16
94.5575,2013-12-17
94.4625,2013-12-18
94.3498,2013-12-19
94.2873,2013-12-20
94.2368,2013-12-23
94.277,2013-12-24
94.2774,2013-12-25
94.2916,2013-12-26
94.2984,2013-12-27
94.2831,2013-12-30
94.2616,2013-12-31
94.2205,2014-01-02
94.1471,2014-01-03
94.0961,2014-01-06
94.0947,2014-01-07
94.1799,2014-01-08
94.2207,2014-01-09
94.2424,2014-01-10
94.2529,2014-01-13
94.2412,2014-01-14
94.3024,2014-01-15
94.32,2014-01-16
94.3241,2014-01-17
94.3099,2014-01-20
94.4587,2014-01-21
94.5979,2014-01-22
94.6796,2014-01-23
94.6973,2014-01-24
94.842,2014-01-27
94.8189,2014-01-28
94.8139,2014-01-29
94.8286,2014-01-30
94.9066,2014-02-07
94.9408,2014-02-10
94.9606,2014-02-11
94.9789,2014-02-12
95.0516,2014-02-13
95.1243,2014-02-14
95.1385,2014-02-17
95.1379,2014-02-18
95.1475,2014-02-19
95.1996,2014-02-20
95.2875,2014-02-21
95.4415,2014-02-24
95.6935,2014-02-25
95.7716,2014-02-26
96.0243,2014-02-27
96.0547,2014-02-28
96.0107,2014-03-03
95.8451,2014-03-04
95.6762,2014-03-05
95.6111,2014-03-06
95.6286,2014-03-07
95.6615,2014-03-10
95.6904,2014-03-11
95.7104,2014-03-12
95.7368,2014-03-13
95.7841,2014-03-14
95.7859,2014-03-17
95.7189,2014-03-18
95.6129,2014-03-19
95.5893,2014-03-20
95.6173,2014-03-21
95.5892,2014-03-24
95.5618,2014-03-25
95.5674,2014-03-26
95.5594,2014-03-27
95.5396,2014-03-28
95.5411,2014-03-31
95.5157,2014-04-01
95.4763,2014-04-02
95.4064,2014-04-03
95.4117,2014-04-04
95.453,2014-04-08
95.3962,2014-04-09
95.4296,2014-04-10
95.4983,2014-04-11
95.5995,2014-04-14
95.6706,2014-04-15
95.7446,2014-04-16
96.0177,2014-04-17
96.0231,2014-04-18
96.0437,2014-04-21
96.0643,2014-04-22
96.0203,2014-04-23
96.0149,2014-04-24
96.0207,2014-04-25
96.0268,2014-04-28
96.07,2014-04-29
96.1588,2014-04-30
96.2414,2014-05-05
96.3557,2014-05-06
96.4548,2014-05-07
96.6542,2014-05-08
96.9862,2014-05-09
97.0012,2014-05-12
96.9882,2014-05-13
96.8879,2014-05-14
96.8438,2014-05-15
96.835,2014-05-16
96.8646,2014-05-19
96.8453,2014-05-20
96.8487,2014-05-21
96.8705,2014-05-22
96.94,2014-05-23
96.9612,2014-05-26
96.9978,2014-05-27
97.0584,2014-05-28
97.1346,2014-05-29
97.2418,2014-05-30
97.473,2014-06-03
97.5582,2014-06-04
97.5432,2014-06-05
97.4969,2014-06-06
97.452,2014-06-09
97.5309,2014-06-10
97.5377,2014-06-11
97.5524,2014-06-12
97.5129,2014-06-13
97.5714,2014-06-16
97.5778,2014-06-17
97.5491,2014-06-18
97.5391,2014-06-19
97.583,2014-06-20
97.5974,2014-06-23
97.6167,2014-06-24
97.6069,2014-06-25
97.6271,2014-06-26
97.6264,2014-06-27
97.5928,2014-06-30
97.4831,2014-07-01
97.3825,2014-07-02
97.302,2014-07-03
97.1996,2014-07-04
97.2723,2014-07-07
97.2597,2014-07-08
97.2416,2014-07-09
97.2362,2014-07-10
97.2582,2014-07-11
97.2281,2014-07-14
97.1539,2014-07-15
97.0281,2014-07-16
96.8565,2014-07-17
96.7443,2014-07-18
96.802,2014-07-21
96.883,2014-07-22
96.8738,2014-07-23
96.8919,2014-07-24
96.9618,2014-07-25
96.9819,2014-07-28
96.9707,2014-07-29
96.9853,2014-07-30
97.044,2014-07-31
97.0728,2014-08-01
97.0994,2014-08-04
97.1009,2014-08-05
97.1365,2014-08-06
97.1384,2014-08-07
97.1415,2014-08-08
97.1521,2014-08-11
97.1363,2014-08-12
97.1688,2014-08-13
97.2833,2014-08-14
97.3294,2014-08-15
97.3154,2014-08-18
97.2775,2014-08-19
97.2314,2014-08-20
97.2461,2014-08-21
97.2485,2014-08-22
97.266,2014-08-25
97.2708,2014-08-26
97.3467,2014-08-27
97.4007,2014-08-28
97.3845,2014-08-29
97.3862,2014-09-01
97.39,2014-09-02
97.3575,2014-09-03
97.3337,2014-09-04
97.3344,2014-09-05
97.3507,2014-09-09
97.3345,2014-09-10
97.3311,2014-09-11
97.3484,2014-09-12
97.4272,2014-09-15
97.4034,2014-09-16
97.5612,2014-09-17
97.7155,2014-09-18
97.9268,2014-09-19
97.9796,2014-09-22
98.0271,2014-09-23
97.9465,2014-09-24
97.9824,2014-09-25
97.9804,2014-09-26
98.0532,2014-09-29
98.0897,2014-09-30
98.0638,2014-10-08
98.0238,2014-10-09
98.021,2014-10-10
98.0708,2014-10-13
98.3106,2014-10-14
98.5418,2014-10-15
98.6347,2014-10-16
98.7434,2014-10-17
99.0278,2014-10-20
99.1839,2014-10-21
99.1201,2014-10-22
99.1127,2014-10-23
99.1638,2014-10-24
99.2139,2014-10-27
99.3364,2014-10-28
99.4955,2014-10-29
99.4687,2014-10-30
99.5327,2014-10-31
99.7141,2014-11-03
100.0402,2014-11-04
100.1907,2014-11-05
100.2045,2014-11-06
100.4147,2014-11-07
100.6533,2014-11-10
